subscriber_id,segment_truth,days_since_last_visit,purchase_count_90d,avg_order_value,last_category,subscribe_channel,is_loyalty_member,state,last_engagement_date
sub_02425,vip_loyalist,18,4,1303.27,beauty,referral,True,OH,2026-04-13
sub_02426,high_intent_browser,2,0,24.96,apparel,paid_social,False,TX,2026-04-29
sub_02427,new_subscriber,3,0,35.13,apparel,referral,False,NY,2026-04-28
sub_02428,new_subscriber,0,0,28.05,electronics,paid_social,False,GA,2026-05-01
sub_02429,post_purchase,10,2,147.84,wellness,loyalty_signup,False,NY,2026-04-21
sub_02430,new_subscriber,2,0,12.6,kids,popup,False,FL,2026-04-29
sub_02431,high_intent_browser,5,0,0.16,home,loyalty_signup,False,MA,2026-04-26
sub_02432,high_intent_browser,3,0,21.5,kids,paid_social,False,WA,2026-04-28
sub_02433,high_intent_browser,3,0,29.1,electronics,popup,False,OH,2026-04-28
sub_02434,vip_loyalist,11,11,424.14,wellness,referral,True,OH,2026-04-20
sub_02435,high_intent_browser,2,0,59.58,wellness,popup,False,MA,2026-04-29
sub_02436,new_subscriber,4,0,0,kids,loyalty_signup,False,WA,2026-04-27
sub_02437,high_intent_browser,4,0,6.24,home,popup,False,PA,2026-04-27
sub_02438,price_sensitive,15,4,100.15,kids,popup,False,OH,2026-04-16
sub_02439,high_intent_browser,7,1,21.04,apparel,paid_social,False,OH,2026-04-24
sub_02440,post_purchase,10,6,125.19,wellness,popup,False,PA,2026-04-21
sub_02441,post_purchase,8,6,118.3,beauty,popup,False,NY,2026-04-23
sub_02442,price_sensitive,10,2,32.23,home,popup,True,MA,2026-04-21
sub_02443,vip_loyalist,4,32,655.1,beauty,paid_social,True,PA,2026-04-27
sub_02444,price_sensitive,29,4,0,apparel,paid_social,False,PA,2026-04-02
sub_02445,price_sensitive,29,3,80.66,apparel,popup,False,MA,2026-04-02
sub_02446,price_sensitive,9,2,42.45,apparel,loyalty_signup,False,PA,2026-04-22
sub_02447,new_subscriber,0,0,29.46,apparel,popup,False,FL,2026-05-01
sub_02448,high_intent_browser,6,0,28.69,home,paid_social,False,WA,2026-04-25
sub_02449,price_sensitive,16,3,45.07,kids,referral,False,GA,2026-04-15
sub_02450,high_intent_browser,2,0,40.68,electronics,referral,False,WA,2026-04-29
sub_02451,high_intent_browser,0,0,42.34,apparel,referral,False,NY,2026-05-01
sub_02452,high_intent_browser,6,1,30.06,wellness,paid_social,False,WA,2026-04-25
sub_02453,vip_loyalist,2,16,1136.02,beauty,referral,True,IL,2026-04-29
sub_02454,post_purchase,16,6,162.9,beauty,popup,False,GA,2026-04-15
sub_02455,price_sensitive,11,4,38.62,kids,referral,False,PA,2026-04-20
sub_02456,new_subscriber,3,1,7.03,apparel,loyalty_signup,True,OH,2026-04-28
sub_02457,high_intent_browser,3,1,0.74,home,paid_social,False,GA,2026-04-28
sub_02458,vip_loyalist,19,10,1133.08,electronics,referral,True,GA,2026-04-12
sub_02459,high_intent_browser,4,1,58.24,apparel,paid_social,False,CA,2026-04-27
sub_02460,price_sensitive,24,3,88.06,wellness,checkout_optin,False,PA,2026-04-07
sub_02461,price_sensitive,20,1,11.92,kids,checkout_optin,False,TX,2026-04-11
sub_02462,high_intent_browser,3,0,41.63,wellness,referral,False,TX,2026-04-28
sub_02463,winback_dormant,75,9,150.9,wellness,popup,False,PA,2026-02-15
sub_02464,high_intent_browser,6,2,56.61,home,loyalty_signup,False,TX,2026-04-25
sub_02465,high_intent_browser,6,1,26.26,kids,checkout_optin,False,GA,2026-04-25
sub_02466,high_intent_browser,4,1,34.38,apparel,checkout_optin,False,CA,2026-04-27
sub_02467,new_subscriber,4,0,45.68,beauty,popup,False,WA,2026-04-27
sub_02468,new_subscriber,3,0,21.85,wellness,paid_social,True,WA,2026-04-28
sub_02469,post_purchase,10,2,161.76,electronics,popup,False,FL,2026-04-21
sub_02470,post_purchase,9,7,148.83,wellness,referral,False,MA,2026-04-22
sub_02471,price_sensitive,21,2,5.95,beauty,popup,False,IL,2026-04-10
sub_02472,vip_loyalist,10,28,336.45,kids,referral,True,IL,2026-04-21
sub_02473,vip_loyalist,3,8,458.07,electronics,paid_social,True,IL,2026-04-28
sub_02474,high_intent_browser,5,0,43.26,home,checkout_optin,False,IL,2026-04-26
sub_02475,new_subscriber,1,0,42.28,wellness,loyalty_signup,False,GA,2026-04-30
sub_02476,high_intent_browser,3,1,44.67,electronics,referral,False,WA,2026-04-28
sub_02477,high_intent_browser,6,0,53.39,beauty,referral,True,MA,2026-04-25
sub_02478,price_sensitive,14,7,81.7,home,checkout_optin,False,PA,2026-04-17
sub_02479,post_purchase,7,4,69.31,kids,referral,False,TX,2026-04-24
sub_02480,high_intent_browser,5,0,50.08,home,checkout_optin,True,NY,2026-04-26
sub_02481,high_intent_browser,2,1,45.47,beauty,checkout_optin,False,GA,2026-04-29
sub_02482,post_purchase,12,3,116.93,beauty,checkout_optin,False,NY,2026-04-19
sub_02483,winback_dormant,56,4,382.73,kids,popup,False,MA,2026-03-06
sub_02484,price_sensitive,17,4,12.92,kids,checkout_optin,False,IL,2026-04-14
sub_02485,price_sensitive,26,4,0,beauty,referral,False,MA,2026-04-05
sub_02486,high_intent_browser,6,1,16.47,kids,paid_social,False,FL,2026-04-25
sub_02487,new_subscriber,2,0,24.39,apparel,loyalty_signup,False,GA,2026-04-29
sub_02488,price_sensitive,14,6,55.2,wellness,checkout_optin,False,GA,2026-04-17
sub_02489,high_intent_browser,0,3,3.1,wellness,paid_social,False,TX,2026-05-01
sub_02490,post_purchase,6,7,99.91,electronics,loyalty_signup,True,PA,2026-04-25
sub_02491,high_intent_browser,5,1,62.85,wellness,referral,False,MA,2026-04-26
sub_02492,price_sensitive,0,2,73.07,home,popup,False,FL,2026-05-01
sub_02493,new_subscriber,3,0,33.38,beauty,checkout_optin,False,FL,2026-04-28
sub_02494,winback_dormant,128,10,147.34,home,loyalty_signup,False,CA,2025-12-24
sub_02495,post_purchase,7,4,80.06,beauty,referral,True,CA,2026-04-24
sub_02496,post_purchase,6,2,121.69,electronics,popup,True,IL,2026-04-25
sub_02497,new_subscriber,3,0,14.83,apparel,paid_social,False,FL,2026-04-28
sub_02498,high_intent_browser,4,0,26.54,electronics,loyalty_signup,False,NY,2026-04-27
sub_02499,winback_dormant,89,9,180.04,electronics,checkout_optin,False,OH,2026-02-01
sub_02500,price_sensitive,11,4,44.48,electronics,referral,False,TX,2026-04-20
sub_02501,price_sensitive,22,0,32.76,apparel,referral,False,WA,2026-04-09
sub_02502,vip_loyalist,8,22,114.32,beauty,loyalty_signup,True,MA,2026-04-23
sub_02503,winback_dormant,101,7,142.7,wellness,loyalty_signup,False,CA,2026-01-20
sub_02504,price_sensitive,27,5,97.51,kids,loyalty_signup,False,OH,2026-04-04
sub_02505,new_subscriber,1,0,21.42,kids,loyalty_signup,False,NY,2026-04-30
sub_02506,high_intent_browser,2,0,50.4,kids,loyalty_signup,False,MA,2026-04-29
sub_02507,vip_loyalist,7,18,1257.64,apparel,checkout_optin,True,TX,2026-04-24
sub_02508,price_sensitive,13,2,61.73,beauty,checkout_optin,False,TX,2026-04-18
sub_02509,price_sensitive,14,2,76.52,electronics,checkout_optin,False,PA,2026-04-17
sub_02510,price_sensitive,30,3,58.78,electronics,popup,False,OH,2026-04-01
sub_02511,high_intent_browser,3,1,29.13,apparel,loyalty_signup,False,FL,2026-04-28
sub_02512,post_purchase,6,4,238.09,wellness,loyalty_signup,True,CA,2026-04-25
sub_02513,price_sensitive,20,1,78.26,kids,checkout_optin,False,NY,2026-04-11
sub_02514,post_purchase,8,2,96.4,wellness,loyalty_signup,False,NY,2026-04-23
sub_02515,price_sensitive,15,3,94.36,beauty,paid_social,False,OH,2026-04-16
sub_02516,high_intent_browser,7,0,27.08,apparel,checkout_optin,False,NY,2026-04-24
sub_02517,winback_dormant,89,8,247.64,electronics,popup,True,TX,2026-02-01
sub_02518,high_intent_browser,2,2,48.82,kids,referral,False,GA,2026-04-29
sub_02519,high_intent_browser,3,1,58.93,apparel,loyalty_signup,True,MA,2026-04-28
sub_02520,price_sensitive,21,2,22.31,apparel,popup,False,FL,2026-04-10
sub_02521,price_sensitive,14,1,1.44,beauty,checkout_optin,False,IL,2026-04-17
sub_02522,high_intent_browser,5,1,56.75,wellness,paid_social,False,GA,2026-04-26
sub_02523,high_intent_browser,3,0,40.65,apparel,referral,False,NY,2026-04-28
sub_02524,price_sensitive,24,3,135.55,home,checkout_optin,False,NY,2026-04-07
sub_02525,price_sensitive,4,3,82.14,electronics,checkout_optin,True,PA,2026-04-27
sub_02526,new_subscriber,0,0,17.72,electronics,paid_social,False,CA,2026-05-01
sub_02527,price_sensitive,3,5,34.53,wellness,loyalty_signup,False,TX,2026-04-28
sub_02528,price_sensitive,24,0,68.27,apparel,popup,False,GA,2026-04-07
sub_02529,high_intent_browser,6,2,43.43,home,referral,False,NY,2026-04-25
sub_02530,new_subscriber,2,0,16.97,kids,referral,False,TX,2026-04-29
sub_02531,new_subscriber,1,0,57.17,apparel,checkout_optin,False,TX,2026-04-30
sub_02532,new_subscriber,4,0,19.28,kids,popup,False,TX,2026-04-27
sub_02533,new_subscriber,2,0,69.46,beauty,paid_social,True,WA,2026-04-29
sub_02534,high_intent_browser,4,0,25.84,kids,checkout_optin,False,MA,2026-04-27
sub_02535,winback_dormant,70,15,164.72,kids,referral,False,PA,2026-02-20
sub_02536,high_intent_browser,8,0,30.48,wellness,checkout_optin,True,FL,2026-04-23
sub_02537,high_intent_browser,4,0,48.14,beauty,paid_social,False,OH,2026-04-27
sub_02538,winback_dormant,119,9,302.96,home,loyalty_signup,False,WA,2026-01-02
sub_02539,post_purchase,4,3,95.69,apparel,checkout_optin,False,GA,2026-04-27
sub_02540,price_sensitive,32,2,55.67,electronics,checkout_optin,False,MA,2026-03-30
sub_02541,price_sensitive,12,2,90.55,apparel,referral,True,NY,2026-04-19
sub_02542,price_sensitive,24,1,27.18,apparel,referral,False,OH,2026-04-07
sub_02543,winback_dormant,60,11,257.44,home,checkout_optin,False,NY,2026-03-02
sub_02544,high_intent_browser,6,0,42.99,wellness,paid_social,False,GA,2026-04-25
sub_02545,post_purchase,12,5,144.93,home,checkout_optin,False,PA,2026-04-19
sub_02546,winback_dormant,84,9,98.13,wellness,popup,False,PA,2026-02-06
sub_02547,winback_dormant,69,9,157.99,kids,paid_social,True,PA,2026-02-21
sub_02548,vip_loyalist,7,22,612.7,wellness,referral,True,PA,2026-04-24
sub_02549,post_purchase,12,6,67.78,wellness,referral,False,CA,2026-04-19
sub_02550,winback_dormant,80,6,234.2,kids,popup,False,FL,2026-02-10
sub_02551,high_intent_browser,7,2,38.1,beauty,popup,False,WA,2026-04-24
sub_02552,winback_dormant,91,12,265.5,beauty,paid_social,False,FL,2026-01-30
sub_02553,high_intent_browser,5,2,30.81,home,checkout_optin,False,TX,2026-04-26
sub_02554,new_subscriber,5,2,43.54,home,paid_social,True,IL,2026-04-26
sub_02555,high_intent_browser,3,0,39.62,wellness,loyalty_signup,False,GA,2026-04-28
sub_02556,price_sensitive,26,3,27.53,apparel,paid_social,False,OH,2026-04-05
sub_02557,high_intent_browser,2,2,26.46,apparel,loyalty_signup,False,MA,2026-04-29
sub_02558,new_subscriber,3,1,52.7,home,loyalty_signup,False,TX,2026-04-28
sub_02559,price_sensitive,15,2,69.55,beauty,paid_social,False,CA,2026-04-16
sub_02560,post_purchase,0,7,161.17,kids,popup,False,CA,2026-05-01
sub_02561,post_purchase,9,0,23.73,wellness,loyalty_signup,False,GA,2026-04-22
sub_02562,high_intent_browser,9,0,40.49,home,checkout_optin,False,CA,2026-04-22
sub_02563,new_subscriber,2,1,20.71,beauty,popup,False,GA,2026-04-29
sub_02564,high_intent_browser,5,2,36.11,kids,referral,True,TX,2026-04-26
sub_02565,new_subscriber,2,0,39.43,wellness,paid_social,False,PA,2026-04-29
sub_02566,new_subscriber,2,0,45.41,beauty,loyalty_signup,False,WA,2026-04-29
sub_02567,vip_loyalist,9,34,843.61,apparel,referral,True,WA,2026-04-22
sub_02568,price_sensitive,23,3,75.7,home,popup,False,NY,2026-04-08
sub_02569,winback_dormant,59,10,246.87,apparel,checkout_optin,False,CA,2026-03-03
sub_02570,high_intent_browser,7,1,12.98,apparel,paid_social,False,FL,2026-04-24
sub_02571,new_subscriber,4,0,29.5,home,referral,False,IL,2026-04-27
sub_02572,price_sensitive,21,5,0,electronics,popup,False,MA,2026-04-10
sub_02573,high_intent_browser,6,1,38.16,wellness,popup,False,TX,2026-04-25
sub_02574,price_sensitive,28,4,72.0,beauty,popup,False,MA,2026-04-03
sub_02575,price_sensitive,17,2,18.99,apparel,loyalty_signup,False,IL,2026-04-14
sub_02576,price_sensitive,19,2,115.66,kids,paid_social,True,GA,2026-04-12
sub_02577,high_intent_browser,4,1,22.11,beauty,loyalty_signup,False,GA,2026-04-27
sub_02578,high_intent_browser,0,2,51.13,electronics,referral,False,PA,2026-05-01
sub_02579,high_intent_browser,5,0,41.31,kids,popup,False,NY,2026-04-26
sub_02580,new_subscriber,0,0,27.82,beauty,checkout_optin,False,MA,2026-05-01
sub_02581,new_subscriber,1,1,27.78,wellness,referral,True,TX,2026-04-30
sub_02582,high_intent_browser,5,1,38.19,kids,paid_social,False,PA,2026-04-26
sub_02583,winback_dormant,131,15,145.41,home,checkout_optin,True,GA,2025-12-21
sub_02584,high_intent_browser,6,1,52.61,kids,referral,False,PA,2026-04-25
sub_02585,post_purchase,7,7,107.72,kids,paid_social,False,GA,2026-04-24
sub_02586,vip_loyalist,8,20,475.62,beauty,loyalty_signup,True,FL,2026-04-23
sub_02587,new_subscriber,0,0,0,home,checkout_optin,False,MA,2026-05-01
sub_02588,price_sensitive,21,4,48.68,beauty,paid_social,False,NY,2026-04-10
sub_02589,post_purchase,7,4,201.36,electronics,referral,False,FL,2026-04-24
sub_02590,high_intent_browser,3,1,0,wellness,loyalty_signup,False,PA,2026-04-28
sub_02591,high_intent_browser,4,2,64.08,kids,loyalty_signup,True,MA,2026-04-27
sub_02592,new_subscriber,1,0,0,kids,checkout_optin,False,OH,2026-04-30
sub_02593,new_subscriber,3,0,24.53,kids,paid_social,True,TX,2026-04-28
sub_02594,new_subscriber,2,0,63.18,beauty,loyalty_signup,False,TX,2026-04-29
sub_02595,high_intent_browser,7,1,36.75,apparel,loyalty_signup,True,TX,2026-04-24
sub_02596,vip_loyalist,15,32,1931.12,beauty,checkout_optin,True,IL,2026-04-16
sub_02597,high_intent_browser,4,1,23.24,kids,loyalty_signup,False,PA,2026-04-27
sub_02598,post_purchase,6,3,206.78,apparel,popup,False,NY,2026-04-25
sub_02599,high_intent_browser,5,1,42.05,beauty,paid_social,False,GA,2026-04-26
sub_02600,price_sensitive,7,3,83.56,home,loyalty_signup,False,IL,2026-04-24
sub_02601,price_sensitive,15,6,95.45,wellness,paid_social,True,PA,2026-04-16
sub_02602,high_intent_browser,3,0,35.68,kids,referral,False,NY,2026-04-28
sub_02603,winback_dormant,74,6,114.07,apparel,checkout_optin,False,NY,2026-02-16
sub_02604,post_purchase,4,7,86.33,wellness,loyalty_signup,False,NY,2026-04-27
sub_02605,new_subscriber,2,0,20.36,apparel,checkout_optin,False,OH,2026-04-29
sub_02606,price_sensitive,30,4,37.09,home,checkout_optin,False,GA,2026-04-01
sub_02607,winback_dormant,27,9,288.06,wellness,checkout_optin,False,GA,2026-04-04
sub_02608,vip_loyalist,14,34,548.58,home,paid_social,True,PA,2026-04-17
sub_02609,post_purchase,7,5,87.52,beauty,loyalty_signup,False,IL,2026-04-24
sub_02610,high_intent_browser,4,1,47.52,wellness,checkout_optin,False,MA,2026-04-27
sub_02611,high_intent_browser,0,0,52.18,electronics,checkout_optin,True,WA,2026-05-01
sub_02612,price_sensitive,14,3,8.8,beauty,loyalty_signup,False,CA,2026-04-17
sub_02613,post_purchase,12,1,128.74,beauty,loyalty_signup,False,OH,2026-04-19
sub_02614,post_purchase,4,4,116.64,apparel,referral,False,MA,2026-04-27
sub_02615,price_sensitive,25,5,0,kids,checkout_optin,False,GA,2026-04-06
sub_02616,post_purchase,6,4,52.54,electronics,popup,True,IL,2026-04-25
sub_02617,price_sensitive,18,2,45.55,apparel,paid_social,False,FL,2026-04-13
sub_02618,high_intent_browser,7,2,57.64,electronics,checkout_optin,False,WA,2026-04-24
sub_02619,post_purchase,9,4,173.34,home,loyalty_signup,False,FL,2026-04-22
sub_02620,post_purchase,2,4,75.8,wellness,paid_social,False,CA,2026-04-29
sub_02621,high_intent_browser,6,2,13.43,apparel,referral,True,MA,2026-04-25
sub_02622,price_sensitive,20,5,62.33,electronics,referral,False,MA,2026-04-11
sub_02623,winback_dormant,107,12,174.69,home,loyalty_signup,False,NY,2026-01-14
sub_02624,price_sensitive,23,5,48.67,electronics,popup,True,MA,2026-04-08
sub_02625,vip_loyalist,8,26,951.3,home,checkout_optin,True,GA,2026-04-23
sub_02626,new_subscriber,3,1,27.08,electronics,paid_social,False,IL,2026-04-28
sub_02627,new_subscriber,1,0,78.25,wellness,popup,False,IL,2026-04-30
sub_02628,vip_loyalist,19,14,704.63,wellness,loyalty_signup,True,NY,2026-04-12
sub_02629,vip_loyalist,9,20,658.36,apparel,popup,True,WA,2026-04-22
sub_02630,new_subscriber,3,1,36.66,beauty,loyalty_signup,False,OH,2026-04-28
sub_02631,vip_loyalist,17,10,677.59,wellness,popup,True,TX,2026-04-14
sub_02632,new_subscriber,4,0,23.81,kids,checkout_optin,False,FL,2026-04-27
sub_02633,price_sensitive,18,6,74.38,beauty,paid_social,False,CA,2026-04-13
sub_02634,vip_loyalist,16,34,1907.9,kids,loyalty_signup,True,NY,2026-04-15
sub_02635,high_intent_browser,5,3,22.31,electronics,referral,False,PA,2026-04-26
sub_02636,post_purchase,3,6,140.94,wellness,referral,False,OH,2026-04-28
sub_02637,high_intent_browser,3,0,51.59,beauty,popup,False,NY,2026-04-28
sub_02638,price_sensitive,22,5,97.74,apparel,paid_social,False,CA,2026-04-09
sub_02639,high_intent_browser,6,1,33.89,wellness,popup,False,GA,2026-04-25
sub_02640,new_subscriber,4,0,42.83,wellness,referral,True,PA,2026-04-27
sub_02641,high_intent_browser,5,0,12.92,kids,paid_social,True,MA,2026-04-26
sub_02642,new_subscriber,3,0,23.97,apparel,paid_social,False,PA,2026-04-28
sub_02643,high_intent_browser,1,0,37.39,home,referral,False,MA,2026-04-30
sub_02644,price_sensitive,19,6,105.47,beauty,checkout_optin,False,GA,2026-04-12
sub_02645,vip_loyalist,18,32,968.91,electronics,popup,True,FL,2026-04-13
sub_02646,high_intent_browser,9,1,74.27,electronics,loyalty_signup,False,GA,2026-04-22
sub_02647,new_subscriber,2,1,35.35,home,popup,False,FL,2026-04-29
sub_02648,winback_dormant,87,8,163.1,electronics,popup,True,TX,2026-02-03
sub_02649,high_intent_browser,0,0,22.71,beauty,paid_social,False,GA,2026-05-01
sub_02650,post_purchase,5,5,126.56,electronics,loyalty_signup,False,GA,2026-04-26
sub_02651,post_purchase,9,4,128.98,wellness,loyalty_signup,True,PA,2026-04-22
sub_02652,high_intent_browser,7,1,28.31,electronics,paid_social,False,CA,2026-04-24
sub_02653,high_intent_browser,1,1,32.84,kids,referral,False,NY,2026-04-30
sub_02654,vip_loyalist,10,23,528.48,electronics,paid_social,True,PA,2026-04-21
sub_02655,new_subscriber,2,0,30.28,kids,referral,False,FL,2026-04-29
sub_02656,price_sensitive,15,6,94.9,apparel,loyalty_signup,False,NY,2026-04-16
sub_02657,high_intent_browser,3,1,16.52,apparel,popup,False,TX,2026-04-28
sub_02658,price_sensitive,23,5,146.88,kids,popup,False,NY,2026-04-08
sub_02659,post_purchase,11,2,121.9,electronics,referral,False,PA,2026-04-20
sub_02660,price_sensitive,24,5,77.04,home,popup,False,FL,2026-04-07
sub_02661,price_sensitive,20,4,115.43,electronics,checkout_optin,False,IL,2026-04-11
sub_02662,post_purchase,11,0,108.52,beauty,popup,False,OH,2026-04-20
sub_02663,post_purchase,4,5,15.56,beauty,popup,False,WA,2026-04-27
sub_02664,high_intent_browser,5,1,43.56,electronics,popup,False,WA,2026-04-26
sub_02665,new_subscriber,4,0,60.05,beauty,checkout_optin,False,OH,2026-04-27
sub_02666,winback_dormant,169,5,279.03,kids,popup,False,FL,2025-11-13
sub_02667,post_purchase,12,5,224.3,electronics,referral,False,TX,2026-04-19
sub_02668,vip_loyalist,10,22,503.54,home,referral,True,FL,2026-04-21
sub_02669,winback_dormant,101,1,234.74,electronics,loyalty_signup,False,OH,2026-01-20
sub_02670,high_intent_browser,3,1,52.96,wellness,checkout_optin,False,GA,2026-04-28
sub_02671,new_subscriber,4,0,26.76,beauty,paid_social,False,GA,2026-04-27
sub_02672,high_intent_browser,4,1,29.37,apparel,paid_social,False,FL,2026-04-27
sub_02673,high_intent_browser,8,0,54.35,home,popup,False,GA,2026-04-23
sub_02674,price_sensitive,16,5,96.66,wellness,paid_social,False,MA,2026-04-15
sub_02675,new_subscriber,2,0,47.7,beauty,popup,False,CA,2026-04-29
sub_02676,post_purchase,9,6,137.94,beauty,paid_social,False,OH,2026-04-22
sub_02677,new_subscriber,2,0,35.02,apparel,referral,True,MA,2026-04-29
sub_02678,new_subscriber,3,0,68.98,kids,paid_social,False,IL,2026-04-28
sub_02679,vip_loyalist,11,10,619.02,kids,paid_social,True,NY,2026-04-20
sub_02680,vip_loyalist,21,24,172.38,kids,checkout_optin,True,CA,2026-04-10
sub_02681,new_subscriber,2,0,14.12,electronics,referral,False,FL,2026-04-29
sub_02682,high_intent_browser,6,0,24.56,apparel,loyalty_signup,False,WA,2026-04-25
sub_02683,new_subscriber,2,0,48.67,electronics,paid_social,False,FL,2026-04-29
sub_02684,winback_dormant,104,9,311.51,home,referral,False,FL,2026-01-17
sub_02685,price_sensitive,6,2,11.81,wellness,popup,False,FL,2026-04-25
sub_02686,high_intent_browser,3,1,53.78,electronics,popup,False,OH,2026-04-28
sub_02687,vip_loyalist,8,24,768.0,wellness,referral,True,GA,2026-04-23
sub_02688,price_sensitive,33,3,101.17,beauty,checkout_optin,False,IL,2026-03-29
sub_02689,new_subscriber,3,0,36.5,wellness,checkout_optin,False,WA,2026-04-28
sub_02690,price_sensitive,15,4,89.57,beauty,referral,True,PA,2026-04-16
sub_02691,high_intent_browser,3,1,46.31,wellness,referral,False,TX,2026-04-28
sub_02692,high_intent_browser,5,0,2.56,kids,checkout_optin,True,MA,2026-04-26
sub_02693,vip_loyalist,11,19,0,wellness,checkout_optin,True,WA,2026-04-20
sub_02694,high_intent_browser,1,0,34.21,kids,popup,True,PA,2026-04-30
sub_02695,price_sensitive,29,4,80.22,kids,paid_social,True,GA,2026-04-02
sub_02696,winback_dormant,146,13,116.2,apparel,checkout_optin,False,WA,2025-12-06
sub_02697,vip_loyalist,11,17,795.96,kids,popup,True,FL,2026-04-20
sub_02698,post_purchase,9,1,216.58,beauty,paid_social,False,TX,2026-04-22
sub_02699,price_sensitive,22,6,59.75,kids,referral,True,CA,2026-04-09
sub_02700,vip_loyalist,3,30,982.09,apparel,checkout_optin,True,FL,2026-04-28
sub_02701,new_subscriber,4,0,31.99,beauty,popup,False,IL,2026-04-27
sub_02702,new_subscriber,3,0,58.65,beauty,paid_social,False,CA,2026-04-28
sub_02703,new_subscriber,2,0,62.51,beauty,paid_social,False,TX,2026-04-29
sub_02704,new_subscriber,3,0,43.48,electronics,checkout_optin,True,PA,2026-04-28
sub_02705,post_purchase,2,7,112.07,kids,paid_social,False,FL,2026-04-29
sub_02706,price_sensitive,8,4,132.11,wellness,paid_social,False,GA,2026-04-23
sub_02707,new_subscriber,1,0,31.9,electronics,loyalty_signup,False,MA,2026-04-30
sub_02708,post_purchase,11,4,27.54,electronics,loyalty_signup,False,TX,2026-04-20
sub_02709,post_purchase,7,4,71.49,beauty,paid_social,True,WA,2026-04-24
sub_02710,new_subscriber,2,1,35.86,home,popup,False,CA,2026-04-29
sub_02711,winback_dormant,68,9,195.61,wellness,popup,False,CA,2026-02-22
sub_02712,high_intent_browser,5,1,11.19,apparel,popup,False,PA,2026-04-26
sub_02713,post_purchase,8,1,140.45,wellness,loyalty_signup,False,NY,2026-04-23
sub_02714,price_sensitive,15,3,60.42,home,paid_social,False,MA,2026-04-16
sub_02715,new_subscriber,4,1,37.79,wellness,paid_social,False,MA,2026-04-27
sub_02716,high_intent_browser,4,0,51.09,apparel,referral,False,NY,2026-04-27
sub_02717,price_sensitive,15,1,64.34,beauty,loyalty_signup,False,OH,2026-04-16
sub_02718,vip_loyalist,11,29,229.33,beauty,popup,True,OH,2026-04-20
sub_02719,high_intent_browser,0,0,50.91,kids,checkout_optin,False,FL,2026-05-01
sub_02720,post_purchase,0,5,185.07,apparel,referral,False,TX,2026-05-01
sub_02721,high_intent_browser,5,2,37.95,home,paid_social,False,FL,2026-04-26
sub_02722,new_subscriber,4,0,30.41,electronics,popup,False,OH,2026-04-27
sub_02723,post_purchase,9,2,242.52,apparel,loyalty_signup,False,MA,2026-04-22
sub_02724,high_intent_browser,5,1,68.31,wellness,paid_social,False,NY,2026-04-26
sub_02725,price_sensitive,21,3,94.13,electronics,loyalty_signup,False,WA,2026-04-10
sub_02726,new_subscriber,1,1,60.6,electronics,popup,True,PA,2026-04-30
sub_02727,new_subscriber,2,1,40.62,home,paid_social,False,CA,2026-04-29
sub_02728,new_subscriber,2,0,19.37,apparel,popup,False,OH,2026-04-29
sub_02729,post_purchase,12,5,82.79,wellness,referral,False,TX,2026-04-19
sub_02730,high_intent_browser,4,1,38.28,kids,checkout_optin,False,MA,2026-04-27
sub_02731,new_subscriber,4,0,48.8,home,referral,False,WA,2026-04-27
sub_02732,new_subscriber,0,1,68.68,wellness,popup,False,GA,2026-05-01
sub_02733,high_intent_browser,2,0,44.86,kids,referral,False,CA,2026-04-29
sub_02734,post_purchase,8,1,64.76,home,popup,False,MA,2026-04-23
sub_02735,high_intent_browser,4,1,10.47,apparel,referral,False,GA,2026-04-27
sub_02736,price_sensitive,13,5,86.87,electronics,paid_social,True,MA,2026-04-18
sub_02737,vip_loyalist,12,24,1474.89,wellness,paid_social,True,MA,2026-04-19
sub_02738,price_sensitive,18,2,58.67,kids,checkout_optin,False,GA,2026-04-13
sub_02739,high_intent_browser,5,1,48.1,kids,popup,False,MA,2026-04-26
sub_02740,price_sensitive,18,4,81.35,home,paid_social,False,FL,2026-04-13
sub_02741,new_subscriber,2,0,41.01,wellness,popup,False,NY,2026-04-29
sub_02742,post_purchase,10,5,72.06,kids,paid_social,True,GA,2026-04-21
sub_02743,high_intent_browser,4,1,39.46,beauty,paid_social,False,TX,2026-04-27
sub_02744,high_intent_browser,5,1,11.43,home,paid_social,True,NY,2026-04-26
sub_02745,price_sensitive,14,2,82.77,wellness,loyalty_signup,False,GA,2026-04-17
sub_02746,high_intent_browser,8,0,26.13,wellness,popup,False,NY,2026-04-23
sub_02747,new_subscriber,1,0,40.73,apparel,checkout_optin,False,PA,2026-04-30
sub_02748,new_subscriber,1,0,29.47,home,referral,False,GA,2026-04-30
sub_02749,new_subscriber,2,1,42.42,kids,popup,False,WA,2026-04-29
sub_02750,high_intent_browser,4,0,27.16,apparel,paid_social,False,OH,2026-04-27
sub_02751,high_intent_browser,8,1,11.13,beauty,paid_social,False,PA,2026-04-23
sub_02752,high_intent_browser,7,0,33.12,apparel,checkout_optin,False,MA,2026-04-24
sub_02753,high_intent_browser,3,0,43.65,wellness,referral,False,CA,2026-04-28
sub_02754,price_sensitive,6,1,0,kids,loyalty_signup,False,FL,2026-04-25
sub_02755,price_sensitive,12,4,62.45,apparel,popup,False,PA,2026-04-19
sub_02756,price_sensitive,21,3,95.82,kids,referral,True,MA,2026-04-10
sub_02757,price_sensitive,26,4,70.77,kids,referral,False,FL,2026-04-05
